Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",3539,3482,13,9,8,1,26
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",136,129,1,4,0,0,2
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",6955,6850,22,15,21,1,46
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",7091,6979,23,19,21,1,48
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",59,55,0,2,0,0,2
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",3507,3444,11,11,14,0,27
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",3566,3499,11,13,14,0,29
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",68,65,1,2,0,0,0
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",3497,3424,17,8,11,1,36
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",3565,3489,18,10,11,1,36
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",127,120,1,4,0,0,2
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",7004,6868,28,19,25,1,63
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",7131,6988,29,23,25,1,65
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",68,63,0,3,0,0,2
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",3448,3371,12,17,19,0,29
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",3516,3434,12,20,19,0,31
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",77,74,1,2,0,0,0
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",3432,3357,17,8,11,1,38
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",3509,3431,18,10,11,1,38
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",145,137,1,5,0,0,2
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",6880,6728,29,25,30,1,67
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",7025,6865,30,30,30,1,69
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",74,67,0,3,0,0,4
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",3461,3383,13,19,15,0,31
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",3535,3450,13,22,15,0,35
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",79,76,1,2,0,0,0
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",3414,3335,14,9,17,1,38
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",3493,3411,15,11,17,1,38
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US19093,19093,"Ida County, Iowa",153,143,1,5,0,0,4
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19093,19093,"Ida County, Iowa",6875,6718,27,28,32,1,69
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US19093,19093,"Ida County, Iowa",7028,6861,28,33,32,1,73
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",158,137,4,9,2,0,6
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",8128,8016,26,12,30,0,44
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8286,8153,30,21,32,0,50
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",149,127,7,8,0,0,7
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",7920,7808,27,7,26,2,50
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8069,7935,34,15,26,2,57
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",307,264,11,17,2,0,13
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",16048,15824,53,19,56,2,94
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",16355,16088,64,36,58,2,107
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",158,137,4,9,2,0,6
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",8128,8016,26,12,30,0,44
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8286,8153,30,21,32,0,50
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",149,127,7,8,0,0,7
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",7920,7808,27,7,26,2,50
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8069,7935,34,15,26,2,57
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",307,264,11,17,2,0,13
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",16048,15824,53,19,56,2,94
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",16355,16088,64,36,58,2,107
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",161,140,4,9,2,0,6
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",8116,8003,28,12,28,0,45
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8277,8143,32,21,30,0,51
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",149,128,7,8,0,0,6
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",7911,7803,28,7,23,2,48
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8060,7931,35,15,23,2,54
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",310,268,11,17,2,0,12
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",16027,15806,56,19,51,2,93
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",16337,16074,67,36,53,2,105
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",171,150,5,7,2,0,7
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",8087,7970,34,12,31,0,40
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8258,8120,39,19,33,0,47
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",169,147,8,8,0,0,6
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",7926,7798,36,9,29,2,52
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8095,7945,44,17,29,2,58
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",340,297,13,15,2,0,13
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",16013,15768,70,21,60,2,92
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",16353,16065,83,36,62,2,105
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",165,145,4,7,2,0,7
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",8019,7889,42,10,29,0,49
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8184,8034,46,17,31,0,56
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",164,144,7,8,0,0,5
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",7873,7740,38,8,30,2,55
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8037,7884,45,16,30,2,60
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",329,289,11,15,2,0,12
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",15892,15629,80,18,59,2,104
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",16221,15918,91,33,61,2,116
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",182,160,4,7,2,0,9
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",8071,7929,47,11,32,0,52
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8253,8089,51,18,34,0,61
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",191,164,9,10,0,0,8
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",7909,7767,42,8,33,2,57
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8100,7931,51,18,33,2,65
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",373,324,13,17,2,0,17
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",15980,15696,89,19,65,2,109
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",16353,16020,102,36,67,2,126
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",180,159,4,7,2,0,8
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",8091,7944,53,11,34,0,49
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8271,8103,57,18,36,0,57
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",204,178,9,10,0,0,7
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",7915,7763,46,7,33,2,64
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8119,7941,55,17,33,2,71
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",384,337,13,17,2,0,15
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",16006,15707,99,18,67,2,113
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",16390,16044,112,35,69,2,128
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",187,166,4,7,2,0,8
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",8067,7903,52,14,41,0,57
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8254,8069,56,21,43,0,65
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",215,187,12,10,0,0,6
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",7932,7766,49,8,34,2,73
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",8147,7953,61,18,34,2,79
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US19095,19095,"Iowa County, Iowa",402,353,16,17,2,0,14
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19095,19095,"Iowa County, Iowa",15999,15669,101,22,75,2,130
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US19095,19095,"Iowa County, Iowa",16401,16022,117,39,77,2,144
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",106,97,2,3,0,1,3
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9896,9695,26,16,27,45,87
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",10002,9792,28,19,27,46,90
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",114,95,8,3,0,0,8
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9732,9536,32,21,20,43,80
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9846,9631,40,24,20,43,88
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",220,192,10,6,0,1,11
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",19628,19231,58,37,47,88,167
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",19848,19423,68,43,47,89,178
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",106,97,2,3,0,1,3
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9896,9695,26,16,27,45,87
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",10002,9792,28,19,27,46,90
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",114,95,8,3,0,0,8
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9732,9536,32,21,20,43,80
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9846,9631,40,24,20,43,88
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",220,192,10,6,0,1,11
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",19628,19231,58,37,47,88,167
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",19848,19423,68,43,47,89,178
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",113,104,2,3,0,1,3
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9889,9684,28,16,27,43,91
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",10002,9788,30,19,27,44,94
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",114,95,8,3,0,0,8
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9714,9518,34,20,20,42,80
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9828,9613,42,23,20,42,88
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",227,199,10,6,0,1,11
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",19603,19202,62,36,47,85,171
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",19830,19401,72,42,47,86,182
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",119,110,1,3,0,1,4
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9799,9571,32,17,30,53,96
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9918,9681,33,20,30,54,100
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",129,109,10,3,0,0,7
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9674,9451,41,20,23,53,86
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9803,9560,51,23,23,53,93
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",248,219,11,6,0,1,11
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",19473,19022,73,37,53,106,182
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",19721,19241,84,43,53,107,193
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",123,109,1,5,2,2,4
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9777,9523,49,17,35,57,96
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9900,9632,50,22,37,59,100
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",140,118,11,3,0,0,8
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9652,9413,44,23,35,53,84
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9792,9531,55,26,35,53,92
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",263,227,12,8,2,2,12
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",19429,18936,93,40,70,110,180
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",19692,19163,105,48,72,112,192
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",117,102,2,5,2,2,4
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9738,9465,54,18,39,59,103
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9855,9567,56,23,41,61,107
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",150,127,12,3,0,0,8
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9537,9290,47,20,36,55,89
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9687,9417,59,23,36,55,97
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",267,229,14,8,2,2,12
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",19275,18755,101,38,75,114,192
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",19542,18984,115,46,77,116,204
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",118,104,2,6,2,1,3
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9682,9402,53,19,38,61,109
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9800,9506,55,25,40,62,112
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",138,111,14,5,0,0,8
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9522,9257,51,18,35,63,98
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9660,9368,65,23,35,63,106
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",256,215,16,11,2,1,11
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",19204,18659,104,37,73,124,207
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",19460,18874,120,48,75,125,218
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",118,105,2,5,2,1,3
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9652,9375,62,19,39,56,101
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9770,9480,64,24,41,57,104
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",155,130,13,4,0,0,8
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",9519,9253,62,20,30,54,100
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",9674,9383,75,24,30,54,108
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US19097,19097,"Jackson County, Iowa",273,235,15,9,2,1,11
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19097,19097,"Jackson County, Iowa",19171,18628,124,39,69,110,201
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US19097,19097,"Jackson County, Iowa",19444,18863,139,48,71,111,212
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",228,213,2,2,0,0,11
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",17850,17500,66,43,84,5,152
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US19099,19099,"Jasper County, Iowa",18078,17713,68,45,84,5,163
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",309,279,7,5,0,0,18
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",18455,17792,398,58,80,3,124
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US19099,19099,"Jasper County, Iowa",18764,18071,405,63,80,3,142
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",537,492,9,7,0,0,29
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",36305,35292,464,101,164,8,276
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US19099,19099,"Jasper County, Iowa",36842,35784,473,108,164,8,305
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",228,213,2,2,0,0,11
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",17850,17500,66,43,84,5,152
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US19099,19099,"Jasper County, Iowa",18078,17713,68,45,84,5,163
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",309,279,7,5,0,0,18
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",18455,17792,398,58,80,3,124
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US19099,19099,"Jasper County, Iowa",18764,18071,405,63,80,3,142
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",537,492,9,7,0,0,29
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",36305,35292,464,101,164,8,276
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US19099,19099,"Jasper County, Iowa",36842,35784,473,108,164,8,305
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",227,212,2,3,0,0,10
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",17847,17492,73,43,85,4,150
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US19099,19099,"Jasper County, Iowa",18074,17704,75,46,85,4,160
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",308,280,7,5,0,0,16
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",18434,17772,401,57,79,3,122
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US19099,19099,"Jasper County, Iowa",18742,18052,408,62,79,3,138
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US19099,19099,"Jasper County, Iowa",535,492,9,8,0,0,26
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19099,19099,"Jasper County, Iowa",36281,35264,474,100,164,7,272
